sujet,compatible,acc,rt
43,c,1.0,379.0
43,c,1.0,435.0
43,c,1.0,385.0
43,i,1.0,570.0
43,c,1.0,342.0
43,i,1.0,413.0
43,i,1.0,414.0
43,c,1.0,402.0
43,c,1.0,395.0
43,i,1.0,363.0
43,i,1.0,347.0
43,c,1.0,345.0
43,c,1.0,346.0
43,c,1.0,411.0
43,c,1.0,330.0
43,i,1.0,377.0
43,c,1.0,360.0
43,c,1.0,363.0
43,c,1.0,352.0
43,c,1.0,362.0
43,c,1.0,385.0
43,c,1.0,326.0
43,i,1.0,358.0
43,i,0.0,398.0
43,i,1.0,425.0
43,c,1.0,373.0
43,c,1.0,546.0
43,c,1.0,365.0
43,i,1.0,400.0
43,i,1.0,532.0
43,c,1.0,335.0
43,c,1.0,342.0
43,i,1.0,465.0
43,i,1.0,353.0
43,c,1.0,349.0
43,i,1.0,343.0
43,i,1.0,555.0
43,i,1.0,306.0
43,i,1.0,352.0
43,i,1.0,384.0
43,c,1.0,345.0
43,i,1.0,337.0
43,i,1.0,350.0
43,i,1.0,316.0
43,c,1.0,422.0
43,i,1.0,620.0
43,c,1.0,384.0
43,c,1.0,310.0
43,c,1.0,428.0
43,i,1.0,410.0
43,c,1.0,386.0
43,i,1.0,364.0
43,i,1.0,455.0
43,i,1.0,420.0
43,c,1.0,323.0
43,c,1.0,396.0
43,c,1.0,559.0
43,i,1.0,321.0
43,i,1.0,360.0
43,c,1.0,399.0
43,c,1.0,347.0
43,c,1.0,384.0
43,i,1.0,470.0
43,c,1.0,355.0
43,i,1.0,584.0
43,i,1.0,480.0
43,i,1.0,364.0
43,i,1.0,363.0
43,c,1.0,376.0
43,i,1.0,498.0
43,i,1.0,696.0
43,c,1.0,434.0
43,i,1.0,486.0
43,c,1.0,376.0
43,c,1.0,301.0
43,c,1.0,397.0
43,i,1.0,349.0
43,c,1.0,352.0
43,i,1.0,389.0
43,i,1.0,357.0
43,c,1.0,371.0
43,c,1.0,544.0
43,i,1.0,322.0
43,c,1.0,313.0
43,i,1.0,493.0
43,i,1.0,317.0
43,c,1.0,325.0
43,i,1.0,332.0
43,i,1.0,324.0
43,i,1.0,382.0
43,c,1.0,302.0
43,i,1.0,359.0
43,i,1.0,342.0
43,i,1.0,300.0
43,i,1.0,285.0
43,c,1.0,362.0
43,c,1.0,315.0
43,c,1.0,321.0
43,c,1.0,343.0
43,c,1.0,347.0
43,i,1.0,317.0
43,i,1.0,324.0
43,c,1.0,316.0
43,c,1.0,339.0
43,i,1.0,388.0
43,i,1.0,378.0
43,i,1.0,346.0
43,c,1.0,333.0
43,c,1.0,333.0
43,i,1.0,351.0
43,c,1.0,366.0
43,c,1.0,369.0
43,c,1.0,380.0
43,i,1.0,350.0
43,c,1.0,360.0
43,i,1.0,544.0
43,c,1.0,358.0
43,c,1.0,419.0
43,c,1.0,390.0
43,c,1.0,290.0
43,i,1.0,425.0
43,c,1.0,344.0
43,i,1.0,365.0
43,c,1.0,357.0
43,i,1.0,376.0
43,c,1.0,359.0
43,c,1.0,320.0
43,i,0.0,356.0
43,i,1.0,370.0
43,c,1.0,411.0
43,i,1.0,346.0
43,i,1.0,379.0
43,c,1.0,343.0
43,i,1.0,409.0
43,i,1.0,395.0
43,c,1.0,348.0
43,c,1.0,354.0
43,c,1.0,371.0
43,c,1.0,373.0
43,c,1.0,354.0
43,i,1.0,428.0
43,i,1.0,402.0
43,i,1.0,415.0
43,i,1.0,471.0
43,c,1.0,330.0
43,i,1.0,417.0
43,i,1.0,400.0
43,i,1.0,446.0
43,c,1.0,433.0
43,i,1.0,411.0
43,c,1.0,360.0
43,i,1.0,569.0
43,c,1.0,352.0
43,c,1.0,340.0
43,i,0.0,358.0
43,c,1.0,343.0
43,i,1.0,418.0
43,i,1.0,378.0
43,c,1.0,353.0
43,i,1.0,444.0
43,i,1.0,425.0
43,i,1.0,349.0
43,i,1.0,386.0
43,c,1.0,343.0
43,c,1.0,571.0
43,c,1.0,401.0
43,c,0.0,257.0
43,i,1.0,492.0
43,i,1.0,371.0
43,c,1.0,324.0
43,c,1.0,418.0
43,i,0.0,341.0
43,c,1.0,549.0
43,i,1.0,454.0
43,c,1.0,451.0
43,i,1.0,392.0
43,c,1.0,359.0
43,i,1.0,890.0
43,i,1.0,361.0
43,i,1.0,390.0
43,i,1.0,430.0
43,i,1.0,431.0
43,i,1.0,389.0
43,c,1.0,340.0
43,i,1.0,376.0
43,c,1.0,385.0
43,c,1.0,310.0
43,i,1.0,347.0
43,i,1.0,371.0
43,i,1.0,337.0
43,c,1.0,334.0
43,c,1.0,370.0
43,c,1.0,343.0
43,c,1.0,317.0
43,c,1.0,391.0
43,i,1.0,520.0
43,c,1.0,309.0
43,c,1.0,352.0
43,i,1.0,311.0
43,i,1.0,326.0
43,i,1.0,361.0
43,c,1.0,373.0
43,c,1.0,362.0
43,c,1.0,576.0
43,c,1.0,380.0
43,i,1.0,415.0
43,c,1.0,344.0
43,c,1.0,302.0
43,i,1.0,506.0
43,i,1.0,337.0
43,i,1.0,539.0
43,i,1.0,309.0
43,c,1.0,331.0
43,c,1.0,368.0
43,i,1.0,324.0
43,i,1.0,307.0
43,c,1.0,386.0
43,c,0.0,274.0
43,c,1.0,317.0
43,i,0.0,378.0
43,c,1.0,385.0
43,c,1.0,341.0
43,i,1.0,314.0
43,c,1.0,325.0
43,i,1.0,324.0
43,c,1.0,382.0
43,i,0.0,361.0
43,c,1.0,360.0
43,c,1.0,503.0
43,c,1.0,289.0
43,i,1.0,396.0
43,i,1.0,372.0
43,c,1.0,242.0
43,i,1.0,352.0
43,c,1.0,313.0
43,c,1.0,323.0
43,i,1.0,389.0
43,c,1.0,354.0
43,i,1.0,322.0
43,i,1.0,342.0
43,c,1.0,521.0
43,i,1.0,388.0
43,c,1.0,320.0
43,c,1.0,376.0
43,c,1.0,335.0
43,i,1.0,369.0
43,i,1.0,385.0
43,i,1.0,405.0
43,i,1.0,384.0
43,c,1.0,339.0
43,c,1.0,309.0
43,i,1.0,388.0
43,i,1.0,313.0
43,i,1.0,365.0
43,c,1.0,246.0
43,i,1.0,450.0
43,c,1.0,346.0
43,i,1.0,341.0
43,i,1.0,460.0
43,c,1.0,324.0
43,c,1.0,359.0
43,i,1.0,562.0
43,i,0.0,349.0
43,c,1.0,368.0
43,i,1.0,349.0
43,c,1.0,324.0
43,i,1.0,394.0
43,i,1.0,388.0
43,i,1.0,386.0
43,c,1.0,369.0
43,c,1.0,386.0
43,i,1.0,404.0
43,i,1.0,322.0
43,c,1.0,577.0
43,c,1.0,336.0
43,c,1.0,302.0
43,c,1.0,416.0
43,i,1.0,375.0
43,i,1.0,390.0
43,i,1.0,336.0
43,i,1.0,300.0
43,c,1.0,399.0
43,i,0.0,343.0
43,c,1.0,413.0
43,i,1.0,403.0
43,c,1.0,380.0
43,c,1.0,361.0
43,c,1.0,361.0
44,i,1.0,517.0
44,c,1.0,574.0
44,c,1.0,374.0
44,i,1.0,470.0
44,c,1.0,351.0
44,c,1.0,398.0
44,i,1.0,647.0
44,i,1.0,457.0
44,c,1.0,490.0
44,i,1.0,424.0
44,i,1.0,539.0
44,c,1.0,563.0
44,i,1.0,684.0
44,i,1.0,375.0
44,c,1.0,364.0
44,c,1.0,494.0
44,c,1.0,412.0
44,c,1.0,393.0
44,c,1.0,439.0
44,i,1.0,420.0
44,i,1.0,469.0
44,c,1.0,589.0
44,i,1.0,554.0
44,i,1.0,532.0
44,c,1.0,448.0
44,c,1.0,647.0
44,i,1.0,394.0
44,c,1.0,506.0
44,i,0.0,431.0
44,c,1.0,463.0
44,c,1.0,503.0
44,c,1.0,439.0
44,c,1.0,496.0
44,c,1.0,455.0
44,i,0.0,434.0
44,i,1.0,534.0
44,c,1.0,772.0
44,c,1.0,464.0
44,i,1.0,703.0
44,c,1.0,622.0
44,c,1.0,410.0
44,i,1.0,645.0
44,c,1.0,475.0
44,i,0.0,401.0
44,c,1.0,619.0
44,i,1.0,630.0
44,c,1.0,596.0
44,i,1.0,491.0
44,c,1.0,701.0
44,i,1.0,538.0
44,i,1.0,702.0
44,c,1.0,425.0
44,c,1.0,491.0
44,i,1.0,437.0
44,i,1.0,514.0
44,i,1.0,633.0
44,i,1.0,579.0
44,i,1.0,518.0
44,i,1.0,650.0
44,i,1.0,414.0
44,c,1.0,449.0
44,i,1.0,445.0
44,c,1.0,389.0
44,c,1.0,415.0
44,c,1.0,577.0
44,c,1.0,691.0
44,i,0.0,385.0
44,i,1.0,654.0
44,i,1.0,507.0
44,i,1.0,456.0
44,i,1.0,478.0
44,c,1.0,413.0
44,i,1.0,424.0
44,c,1.0,532.0
44,i,1.0,489.0
44,i,1.0,474.0
44,i,1.0,431.0
44,c,1.0,378.0
44,i,0.0,396.0
44,c,1.0,668.0
44,c,1.0,408.0
44,c,1.0,447.0
44,i,1.0,635.0
44,i,1.0,487.0
44,c,1.0,417.0
44,i,1.0,482.0
44,i,1.0,460.0
44,c,1.0,406.0
44,c,1.0,404.0
44,c,1.0,558.0
44,i,1.0,451.0
44,c,1.0,514.0
44,i,1.0,516.0
44,c,1.0,387.0
44,i,1.0,505.0
44,c,1.0,387.0
44,c,1.0,418.0
44,c,1.0,382.0
44,c,1.0,466.0
44,c,1.0,344.0
44,c,1.0,380.0
44,c,1.0,572.0
44,c,1.0,517.0
44,i,1.0,606.0
44,i,0.0,359.0
44,c,1.0,429.0
44,c,1.0,440.0
44,i,0.0,421.0
44,i,1.0,442.0
44,c,1.0,528.0
44,c,1.0,425.0
44,i,1.0,660.0
44,i,1.0,574.0
44,i,1.0,584.0
44,i,1.0,564.0
44,c,1.0,539.0
44,i,1.0,482.0
44,c,1.0,465.0
44,i,1.0,399.0
44,i,1.0,585.0
44,i,0.0,414.0
44,i,1.0,623.0
44,i,1.0,494.0
44,c,1.0,482.0
44,i,1.0,473.0
44,i,1.0,501.0
44,i,1.0,543.0
44,i,1.0,601.0
44,c,1.0,454.0
44,i,0.0,422.0
44,c,1.0,419.0
44,c,1.0,384.0
44,c,1.0,392.0
44,i,1.0,477.0
44,c,1.0,459.0
44,c,1.0,595.0
44,i,1.0,529.0
44,i,1.0,422.0
44,c,1.0,521.0
44,i,1.0,473.0
44,i,0.0,378.0
44,c,1.0,496.0
44,c,1.0,424.0
44,c,1.0,438.0
44,i,1.0,569.0
44,i,1.0,457.0
44,i,1.0,437.0
44,i,1.0,487.0
44,i,1.0,422.0
44,c,1.0,531.0
44,i,1.0,457.0
44,i,1.0,451.0
44,c,1.0,444.0
44,i,0.0,443.0
44,c,1.0,472.0
44,c,1.0,397.0
44,i,1.0,538.0
44,i,1.0,531.0
44,c,1.0,421.0
44,i,1.0,489.0
44,c,1.0,678.0
44,i,1.0,621.0
44,c,1.0,612.0
44,i,0.0,443.0
44,c,1.0,567.0
44,c,1.0,635.0
44,c,1.0,599.0
44,c,1.0,569.0
44,c,1.0,611.0
44,c,1.0,425.0
44,c,1.0,565.0
44,i,1.0,841.0
44,i,1.0,668.0
44,c,1.0,522.0
44,c,1.0,524.0
44,i,0.0,540.0
44,i,0.0,545.0
44,c,1.0,717.0
44,i,1.0,772.0
44,i,1.0,721.0
44,c,1.0,628.0
44,i,1.0,748.0
44,c,1.0,513.0
44,c,1.0,503.0
44,i,1.0,444.0
44,c,1.0,528.0
44,i,1.0,467.0
44,i,1.0,495.0
44,c,1.0,417.0
44,c,1.0,405.0
44,c,1.0,382.0
44,i,1.0,558.0
44,c,1.0,370.0
44,i,0.0,402.0
44,c,1.0,604.0
44,i,1.0,763.0
44,c,1.0,661.0
44,i,1.0,687.0
44,c,1.0,610.0
44,i,1.0,616.0
44,c,1.0,718.0
44,i,1.0,463.0
44,i,1.0,573.0
44,c,1.0,507.0
44,i,1.0,580.0
44,c,1.0,794.0
44,c,1.0,518.0
44,i,1.0,470.0
44,i,1.0,489.0
44,c,1.0,491.0
44,i,1.0,539.0
44,i,1.0,512.0
44,i,1.0,503.0
44,c,1.0,474.0
44,i,1.0,625.0
44,i,1.0,739.0
44,i,1.0,672.0
44,i,1.0,559.0
44,i,1.0,614.0
44,c,1.0,474.0
44,i,1.0,577.0
44,i,1.0,706.0
44,c,1.0,613.0
44,i,1.0,565.0
44,c,1.0,567.0
44,i,1.0,503.0
44,c,1.0,519.0
44,c,1.0,443.0
44,c,1.0,399.0
44,c,1.0,420.0
44,i,1.0,464.0
44,c,1.0,386.0
44,i,1.0,770.0
44,i,1.0,543.0
44,i,0.0,423.0
44,i,0.0,419.0
44,c,1.0,537.0
44,c,1.0,414.0
44,i,1.0,448.0
44,i,1.0,494.0
44,c,1.0,475.0
44,c,1.0,429.0
44,c,1.0,450.0
44,i,1.0,426.0
44,i,1.0,514.0
44,c,1.0,502.0
44,c,1.0,550.0
44,i,1.0,471.0
44,c,1.0,478.0
44,c,1.0,427.0
44,c,1.0,357.0
44,i,1.0,531.0
44,c,1.0,415.0
44,c,1.0,387.0
44,i,1.0,618.0
44,i,1.0,517.0
44,c,1.0,380.0
44,c,1.0,367.0
44,i,0.0,407.0
44,i,1.0,536.0
44,c,1.0,545.0
44,c,1.0,497.0
44,i,1.0,692.0
44,i,1.0,614.0
44,i,1.0,572.0
44,c,1.0,624.0
44,i,1.0,585.0
44,c,1.0,786.0
44,c,1.0,392.0
44,c,1.0,596.0
44,c,1.0,593.0
44,i,1.0,593.0
44,i,1.0,544.0
44,c,1.0,656.0
44,c,1.0,548.0
44,c,1.0,434.0
44,c,1.0,466.0
44,c,1.0,374.0
44,c,1.0,382.0
44,c,1.0,366.0
44,i,1.0,514.0
44,i,1.0,481.0
44,c,1.0,413.0
44,i,1.0,473.0
44,i,1.0,548.0
44,i,1.0,607.0
44,c,1.0,409.0
44,i,0.0,446.0
44,i,1.0,508.0
44,i,1.0,484.0
44,i,1.0,496.0
44,i,1.0,420.0
44,i,1.0,606.0
44,c,1.0,555.0
44,i,0.0,433.0
44,c,1.0,625.0
44,i,1.0,682.0
44,i,1.0,598.0
44,i,1.0,519.0
44,i,1.0,485.0
44,i,1.0,708.0
44,c,1.0,662.0
44,c,1.0,505.0
44,c,1.0,454.0
44,i,1.0,937.0
44,c,1.0,615.0
44,c,1.0,521.0
44,i,1.0,608.0
44,i,1.0,689.0
44,c,1.0,538.0
44,i,0.0,391.0
44,i,1.0,615.0
44,i,1.0,438.0
44,i,1.0,664.0
44,c,1.0,666.0
44,c,1.0,593.0
44,c,1.0,461.0
44,c,1.0,549.0
44,c,1.0,451.0
44,c,1.0,436.0
44,i,1.0,595.0
44,c,1.0,538.0
44,c,1.0,421.0
44,i,1.0,500.0
44,i,1.0,671.0
44,i,1.0,580.0
44,i,0.0,462.0
44,i,1.0,903.0
44,i,1.0,525.0
44,i,1.0,419.0
44,c,1.0,733.0
44,c,1.0,446.0
44,i,0.0,403.0
44,c,1.0,462.0
44,i,0.0,376.0
44,c,1.0,701.0
44,c,1.0,505.0
44,c,1.0,482.0
44,c,1.0,446.0
44,i,1.0,515.0
44,i,1.0,641.0
44,i,0.0,454.0
44,c,1.0,579.0
44,c,1.0,625.0
44,c,1.0,611.0
44,c,1.0,700.0
44,c,1.0,570.0
44,i,1.0,439.0
44,c,1.0,756.0
44,c,1.0,397.0
44,c,1.0,497.0
44,c,1.0,455.0
44,c,1.0,468.0
44,c,1.0,396.0
44,c,1.0,433.0
44,i,0.0,370.0
44,i,1.0,749.0
44,c,1.0,435.0
44,i,0.0,381.0
44,i,1.0,564.0
44,c,1.0,438.0
44,c,1.0,414.0
44,i,0.0,429.0
44,c,1.0,552.0
44,i,1.0,638.0
44,i,1.0,481.0
44,c,1.0,400.0
44,i,0.0,472.0
44,i,0.0,472.0
45,i,1.0,427.0
45,i,1.0,470.0
45,c,1.0,380.0
45,c,1.0,367.0
45,c,1.0,322.0
45,c,1.0,315.0
45,i,1.0,590.0
45,i,1.0,434.0
45,c,1.0,429.0
45,i,0.0,340.0
45,c,1.0,435.0
45,c,1.0,410.0
45,i,1.0,654.0
45,c,1.0,360.0
45,i,1.0,407.0
45,c,1.0,351.0
45,i,1.0,418.0
45,c,1.0,362.0
45,i,1.0,667.0
45,i,1.0,848.0
45,c,1.0,371.0
45,i,1.0,613.0
45,c,1.0,674.0
45,i,1.0,393.0
45,c,1.0,449.0
45,i,1.0,669.0
45,c,1.0,411.0
45,i,1.0,613.0
45,c,1.0,475.0
45,i,1.0,586.0
45,i,1.0,427.0
45,c,1.0,395.0
45,i,1.0,525.0
45,i,1.0,438.0
45,i,1.0,451.0
45,c,1.0,450.0
45,i,1.0,443.0
45,i,1.0,599.0
45,i,1.0,464.0
45,i,1.0,435.0
45,i,1.0,662.0
45,c,1.0,380.0
45,i,1.0,356.0
45,c,1.0,338.0
45,c,1.0,378.0
45,i,1.0,331.0
45,i,0.0,364.0
45,c,1.0,354.0
45,c,1.0,353.0
45,c,1.0,386.0
45,c,1.0,612.0
45,c,1.0,401.0
45,c,1.0,441.0
45,i,1.0,712.0
45,c,1.0,326.0
45,c,1.0,604.0
45,c,1.0,370.0
45,c,1.0,487.0
45,c,1.0,463.0
45,i,1.0,625.0
45,i,1.0,589.0
45,c,1.0,383.0
45,i,1.0,507.0
45,c,1.0,454.0
45,i,1.0,537.0
45,i,0.0,512.0
45,c,1.0,398.0
45,i,1.0,518.0
45,c,1.0,407.0
45,c,1.0,600.0
45,i,1.0,624.0
45,c,1.0,413.0
45,c,1.0,356.0
45,i,1.0,473.0
45,i,1.0,486.0
45,i,0.0,313.0
45,c,1.0,340.0
45,c,1.0,365.0
45,i,0.0,291.0
45,i,1.0,448.0
45,i,1.0,406.0
45,i,1.0,448.0
45,i,1.0,366.0
45,i,0.0,298.0
45,c,1.0,356.0
45,c,1.0,445.0
45,c,1.0,350.0
45,c,1.0,387.0
45,c,1.0,414.0
45,i,1.0,557.0
45,i,1.0,683.0
45,c,1.0,412.0
45,i,1.0,636.0
45,c,1.0,438.0
45,i,0.0,390.0
45,c,1.0,393.0
45,c,1.0,814.0
45,c,1.0,376.0
45,c,1.0,330.0
45,c,1.0,443.0
45,i,1.0,643.0
45,c,1.0,363.0
45,c,1.0,354.0
45,c,1.0,390.0
45,i,1.0,601.0
45,c,1.0,425.0
45,i,0.0,355.0
45,c,1.0,342.0
45,i,1.0,563.0
45,i,1.0,380.0
45,i,1.0,486.0
45,c,1.0,368.0
45,i,1.0,433.0
45,c,1.0,370.0
45,c,1.0,445.0
45,c,1.0,406.0
45,c,1.0,343.0
45,i,1.0,459.0
45,c,1.0,386.0
45,i,1.0,345.0
45,i,0.0,503.0
45,i,1.0,458.0
45,c,1.0,303.0
45,i,1.0,448.0
45,i,1.0,562.0
45,c,1.0,561.0
45,c,1.0,445.0
45,c,1.0,335.0
45,i,1.0,637.0
45,i,0.0,306.0
45,c,1.0,510.0
45,i,1.0,576.0
45,i,1.0,436.0
45,c,1.0,378.0
45,i,1.0,493.0
45,c,1.0,388.0
45,c,1.0,371.0
45,i,1.0,439.0
45,i,1.0,507.0
45,i,1.0,409.0
45,i,0.0,353.0
45,c,1.0,364.0
45,c,0.0,347.0
45,c,1.0,415.0
45,i,1.0,520.0
45,c,1.0,386.0
45,i,1.0,692.0
45,c,1.0,355.0
45,i,1.0,561.0
45,c,1.0,497.0
45,c,1.0,513.0
45,c,1.0,331.0
45,i,0.0,448.0
45,c,1.0,440.0
45,i,1.0,600.0
45,i,1.0,442.0
45,c,1.0,440.0
45,c,1.0,391.0
45,i,1.0,513.0
45,i,0.0,357.0
45,c,1.0,490.0
45,c,1.0,366.0
45,i,1.0,464.0
45,i,1.0,594.0
45,i,1.0,325.0
45,i,1.0,530.0
45,c,1.0,358.0
45,c,1.0,381.0
45,c,1.0,410.0
45,i,0.0,384.0
45,c,1.0,676.0
45,i,1.0,479.0
45,i,1.0,524.0
45,i,1.0,349.0
45,i,1.0,508.0
45,c,1.0,439.0
45,c,1.0,317.0
45,i,0.0,272.0
45,i,0.0,264.0
45,i,1.0,462.0
45,i,1.0,479.0
45,c,1.0,341.0
45,c,1.0,400.0
45,i,1.0,454.0
45,i,0.0,464.0
45,c,1.0,450.0
45,i,1.0,622.0
45,c,1.0,431.0
45,i,1.0,557.0
45,c,1.0,376.0
45,c,1.0,448.0
45,i,1.0,440.0
45,c,1.0,365.0
45,c,1.0,436.0
45,i,0.0,397.0
45,i,1.0,610.0
45,i,1.0,458.0
45,c,1.0,309.0
45,i,0.0,380.0
45,i,1.0,599.0
45,i,1.0,660.0
45,c,1.0,396.0
45,i,1.0,625.0
45,c,1.0,419.0
45,c,1.0,465.0
45,c,1.0,632.0
45,c,1.0,446.0
45,i,1.0,534.0
45,c,1.0,402.0
45,c,1.0,385.0
45,i,0.0,364.0
45,c,1.0,365.0
45,i,1.0,461.0
45,c,1.0,505.0
45,i,1.0,370.0
45,c,1.0,387.0
45,i,1.0,483.0
45,c,1.0,539.0
45,i,1.0,542.0
45,i,1.0,499.0
45,i,0.0,323.0
45,i,1.0,711.0
45,c,1.0,464.0
45,i,1.0,507.0
45,i,0.0,362.0
45,i,0.0,345.0
45,i,1.0,363.0
45,c,1.0,449.0
45,i,1.0,507.0
45,c,1.0,437.0
45,i,1.0,366.0
45,i,1.0,577.0
45,i,1.0,587.0
45,c,1.0,376.0
45,c,1.0,418.0
45,c,1.0,385.0
45,i,1.0,389.0
45,c,1.0,378.0
45,i,0.0,389.0
45,c,1.0,382.0
45,i,0.0,341.0
45,i,0.0,318.0
45,c,1.0,407.0
45,i,1.0,582.0
45,i,0.0,361.0
45,i,0.0,288.0
45,c,1.0,494.0
45,i,1.0,661.0
45,i,1.0,546.0
45,c,1.0,501.0
45,i,1.0,489.0
45,c,1.0,418.0
45,c,1.0,407.0
45,i,1.0,567.0
45,c,1.0,443.0
45,c,1.0,439.0
45,c,1.0,469.0
45,c,1.0,510.0
45,c,1.0,534.0
45,i,1.0,733.0
45,c,1.0,642.0
45,c,1.0,562.0
45,c,1.0,476.0
45,i,1.0,649.0
45,c,1.0,477.0
45,c,1.0,386.0
45,i,1.0,607.0
45,i,1.0,559.0
45,c,1.0,414.0
45,i,1.0,517.0
45,i,1.0,584.0
45,c,1.0,461.0
45,c,1.0,412.0
45,c,1.0,383.0
45,c,1.0,485.0
45,i,1.0,435.0
45,i,1.0,804.0
45,c,1.0,429.0
45,c,1.0,384.0
45,c,1.0,417.0
45,c,1.0,430.0
45,i,1.0,622.0
45,i,0.0,337.0
45,i,1.0,503.0
45,c,1.0,412.0
45,c,1.0,373.0
45,c,1.0,402.0
45,c,1.0,368.0
45,i,1.0,548.0
45,i,0.0,367.0
45,i,1.0,610.0
45,i,1.0,580.0
45,c,1.0,360.0
45,i,1.0,341.0
45,i,1.0,564.0
45,i,0.0,411.0
45,c,1.0,569.0
45,c,1.0,366.0
45,i,0.0,357.0
45,i,1.0,558.0
45,c,1.0,390.0
45,c,1.0,436.0
45,c,1.0,524.0
45,c,1.0,364.0
45,c,1.0,379.0
45,i,1.0,583.0
45,i,1.0,421.0
45,c,1.0,386.0
45,i,1.0,813.0
45,c,1.0,477.0
45,c,1.0,377.0
45,i,0.0,307.0
45,i,1.0,541.0
45,c,1.0,438.0
45,c,0.0,387.0
45,i,1.0,461.0
45,i,0.0,500.0
45,i,0.0,327.0
45,c,1.0,380.0
45,c,1.0,439.0
45,i,1.0,425.0
45,i,1.0,422.0
45,i,1.0,465.0
45,i,1.0,416.0
45,c,1.0,377.0
45,c,1.0,479.0
45,i,0.0,440.0
45,i,1.0,679.0
45,i,1.0,677.0
45,c,1.0,323.0
45,c,1.0,478.0
45,c,1.0,472.0
45,c,1.0,407.0
45,c,1.0,327.0
45,i,1.0,387.0
45,c,1.0,399.0
45,c,1.0,323.0
45,i,1.0,491.0
45,i,1.0,530.0
45,c,1.0,440.0
45,i,1.0,553.0
45,i,0.0,379.0
45,c,1.0,446.0
45,i,1.0,680.0
45,c,1.0,405.0
45,c,1.0,443.0
45,i,1.0,763.0
45,i,1.0,583.0
45,i,1.0,546.0
45,c,1.0,514.0
45,i,1.0,588.0
45,i,1.0,390.0
45,i,0.0,376.0
45,c,1.0,369.0
45,i,1.0,535.0
45,c,1.0,510.0
45,c,1.0,519.0
45,i,1.0,367.0
45,c,1.0,538.0
45,c,1.0,384.0
45,i,0.0,315.0
45,i,1.0,332.0
45,c,1.0,414.0
45,c,1.0,349.0
45,i,1.0,542.0
45,c,1.0,458.0
45,c,1.0,364.0
45,i,0.0,390.0
45,i,0.0,390.0
46,i,1.0,389.0
46,c,1.0,445.0
46,i,1.0,639.0
46,c,1.0,409.0
46,c,1.0,419.0
46,c,1.0,469.0
46,i,1.0,498.0
46,i,1.0,741.0
46,i,1.0,615.0
46,c,1.0,417.0
46,c,1.0,418.0
46,c,1.0,389.0
46,i,1.0,688.0
46,i,1.0,608.0
46,i,0.0,388.0
46,c,1.0,451.0
46,c,1.0,421.0
46,c,1.0,519.0
46,c,1.0,374.0
46,c,1.0,385.0
46,i,1.0,570.0
46,c,1.0,445.0
46,i,1.0,583.0
46,i,1.0,366.0
46,c,1.0,440.0
46,i,1.0,341.0
46,i,1.0,476.0
46,i,0.0,330.0
46,c,1.0,414.0
46,c,1.0,470.0
46,i,1.0,439.0
46,c,1.0,422.0
46,c,1.0,416.0
46,i,1.0,716.0
46,c,1.0,544.0
46,c,1.0,470.0
46,c,1.0,452.0
46,i,1.0,398.0
46,i,1.0,578.0
46,c,1.0,541.0
46,i,1.0,444.0
46,i,1.0,542.0
46,i,1.0,622.0
46,c,1.0,368.0
46,c,1.0,475.0
46,i,1.0,565.0
46,c,1.0,398.0
46,c,1.0,446.0
46,c,1.0,362.0
46,i,1.0,551.0
46,c,1.0,430.0
46,i,1.0,541.0
46,c,1.0,355.0
46,c,1.0,307.0
46,i,0.0,437.0
46,i,1.0,501.0
46,c,1.0,395.0
46,i,1.0,748.0
46,i,1.0,439.0
46,c,1.0,427.0
46,i,1.0,576.0
46,i,1.0,431.0
46,i,0.0,391.0
46,c,1.0,485.0
46,i,1.0,640.0
46,i,1.0,483.0
46,c,1.0,330.0
46,c,1.0,387.0
46,c,1.0,449.0
46,c,1.0,503.0
46,c,1.0,442.0
46,i,1.0,570.0
46,c,1.0,490.0
46,i,0.0,440.0
46,i,1.0,515.0
46,i,1.0,601.0
46,c,1.0,568.0
46,i,1.0,537.0
46,i,1.0,350.0
46,c,1.0,398.0
46,i,1.0,478.0
46,c,1.0,535.0
46,i,1.0,695.0
46,i,1.0,569.0
46,c,1.0,424.0
46,i,1.0,566.0
46,i,1.0,568.0
46,c,1.0,541.0
46,i,0.0,353.0
46,c,1.0,399.0
46,c,1.0,513.0
46,i,1.0,571.0
46,i,1.0,475.0
46,c,1.0,380.0
46,c,1.0,405.0
46,i,1.0,572.0
46,c,1.0,523.0
46,c,1.0,453.0
46,i,1.0,560.0
46,i,1.0,502.0
46,i,1.0,440.0
46,i,1.0,363.0
46,c,1.0,396.0
46,c,1.0,476.0
46,i,1.0,592.0
46,c,1.0,490.0
46,c,1.0,444.0
46,c,1.0,369.0
46,i,1.0,581.0
46,i,1.0,538.0
46,c,1.0,499.0
46,i,1.0,521.0
46,c,1.0,391.0
46,i,1.0,587.0
46,i,1.0,539.0
46,c,1.0,541.0
46,c,1.0,407.0
46,i,1.0,516.0
46,c,1.0,397.0
46,i,1.0,553.0
46,i,1.0,581.0
46,c,0.0,622.0
46,c,1.0,498.0
46,c,1.0,496.0
46,c,1.0,382.0
46,i,1.0,499.0
46,i,1.0,635.0
46,i,0.0,344.0
46,c,1.0,549.0
46,c,1.0,442.0
46,i,0.0,384.0
46,i,1.0,531.0
46,i,1.0,628.0
46,c,1.0,492.0
46,c,1.0,474.0
46,i,0.0,395.0
46,i,0.0,374.0
46,c,1.0,428.0
46,c,1.0,458.0
