Type,RT,ACC,RT_target,Hit,Miss,FA,CR,sujet,Hit_rate,Miss_rate,FA_rate,CR_rate,Mean_RT_target
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,445.0,1.0,445.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,426.0,1.0,426.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,433.0,1.0,433.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,400.0,1.0,400.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,325.0,1.0,325.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,290.0,0.0,,0.0,0.0,1.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,385.0,0.0,,0.0,0.0,1.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,366.0,1.0,366.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,413.0,1.0,413.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,456.0,0.0,,0.0,0.0,1.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,410.0,1.0,410.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,399.0,1.0,399.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,465.0,1.0,465.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,387.0,1.0,387.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,399.0,1.0,399.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,412.0,1.0,412.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,,0.0,,0.0,1.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,377.0,1.0,377.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,366.0,1.0,366.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,723.0,1.0,723.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,428.0,1.0,428.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,510.0,1.0,510.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,447.0,1.0,447.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,424.0,1.0,424.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,452.0,1.0,452.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,423.0,1.0,423.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
target,344.0,1.0,344.0,1.0,0.0,0.0,0.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,28,0.9895833333333334,0.01041666666666663,0.049107142857142856,0.9508928571428571,395.0736842105263
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,446.0,1.0,446.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,489.0,1.0,489.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,421.0,1.0,421.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,442.0,1.0,442.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,506.0,1.0,506.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,373.0,1.0,373.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,512.0,1.0,512.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,520.0,1.0,520.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,501.0,1.0,501.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,398.0,1.0,398.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,465.0,1.0,465.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,396.0,1.0,396.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,430.0,1.0,430.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,573.0,1.0,573.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,802.0,1.0,802.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,548.0,1.0,548.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,468.0,1.0,468.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,800.0,1.0,800.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,503.0,1.0,503.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,410.0,1.0,410.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,416.0,1.0,416.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,464.0,1.0,464.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,460.0,1.0,460.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,386.0,1.0,386.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,341.0,1.0,341.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,315.0,1.0,315.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,503.0,1.0,503.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,495.0,1.0,495.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,857.0,0.0,,0.0,0.0,1.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,539.0,1.0,539.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,507.0,1.0,507.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,523.0,1.0,523.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,448.0,1.0,448.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
target,394.0,1.0,394.0,1.0,0.0,0.0,0.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
non_target,,1.0,,0.0,0.0,0.0,1.0,29,1.0,0.0,0.013392857142857142,0.9866071428571429,488.21875
